"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2024-04-03 17:00:00","2024-04-03 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4071750,4071750,0,1612413,0.39599999785423
"2024-04-03 18:00:00","2024-04-03 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3821250,3821250,0,1513215,0.39599999785423
"2024-04-03 19:00:00","2024-04-03 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3109750,3109750,0,1231461,0.39599999785423
"2024-04-03 20:00:00","2024-04-03 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2028750,2028750,0,803385,0.39599999785423
"2024-04-03 21:00:00","2024-04-03 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1844250,1844250,0,730323,0.39599999785423
"2024-04-03 22:00:00","2024-04-03 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1469750,1469750,0,582021,0.39599999785423
"2024-04-03 23:00:00","2024-04-04 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1437750,1437750,0,569349,0.39599999785423
"2024-04-04 00:00:00","2024-04-04 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1402250,1402250,0,555291,0.39599999785423
"2024-04-04 01:00:00","2024-04-04 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1410000,1410000,0,558360,0.39599999785423
"2024-04-04 02:00:00","2024-04-04 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1324250,1324250,0,524403,0.39599999785423
"2024-04-04 03:00:00","2024-04-04 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1427000,1427000,0,565092,0.39599999785423
"2024-04-04 04:00:00","2024-04-04 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1452500,1452500,0,575190,0.39599999785423
"2024-04-04 05:00:00","2024-04-04 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1971000,1971000,0,780516,0.39599999785423
"2024-04-04 06:00:00","2024-04-04 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2016000,2016000,0,798336,0.39599999785423
"2024-04-04 07:00:00","2024-04-04 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2056750,2056750,0,814473,0.39599999785423
"2024-04-04 08:00:00","2024-04-04 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1753000,1753000,0,694188,0.39599999785423
"2024-04-04 09:00:00","2024-04-04 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1299000,1299000,0,514404,0.39599999785423
"2024-04-04 10:00:00","2024-04-04 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1197500,1197500,0,474210,0.39599999785423
"2024-04-04 11:00:00","2024-04-04 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1150000,1150000,0,455400,0.39599999785423
"2024-04-04 12:00:00","2024-04-04 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1168000,1168000,0,462528,0.39599999785423
"2024-04-04 13:00:00","2024-04-04 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1085750,1085750,0,429957,0.39599999785423
"2024-04-04 14:00:00","2024-04-04 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1118500,1118500,0,442926,0.39599999785423
"2024-04-04 15:00:00","2024-04-04 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1408250,1408250,0,557667,0.39599999785423
"2024-04-04 16:00:00","2024-04-04 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1927750,1927750,0,763389,0.39599999785423
"2024-04-04 17:00:00","2024-04-04 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2366750,2366750,0,937233,0.39599999785423
"2024-04-04 18:00:00","2024-04-04 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2276500,2276500,0,901494,0.39599999785423
"2024-04-04 19:00:00","2024-04-04 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2097500,2097500,0,830610,0.39599999785423
"2024-04-04 20:00:00","2024-04-04 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1688750,1688750,0,668745,0.39599999785423
"2024-04-04 21:00:00","2024-04-04 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1284500,1284500,0,508662,0.39599999785423
"2024-04-04 22:00:00","2024-04-04 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1372500,1372500,0,543510,0.39599999785423
"2024-04-04 23:00:00","2024-04-05 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1249250,1249250,0,494703,0.39599999785423
"2024-04-05 00:00:00","2024-04-05 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1139750,1139750,0,451341,0.39599999785423
"2024-04-05 01:00:00","2024-04-05 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1129500,1129500,0,447282,0.39599999785423
"2024-04-05 02:00:00","2024-04-05 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1159500,1159500,0,459162,0.39599999785423
"2024-04-05 03:00:00","2024-04-05 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1238750,1238750,0,490545,0.39599999785423
"2024-04-05 04:00:00","2024-04-05 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1493750,1493750,0,591525,0.39599999785423
"2024-04-05 05:00:00","2024-04-05 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1666500,1666500,0,659934,0.39599999785423
"2024-04-05 06:00:00","2024-04-05 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1590750,1590750,0,629937,0.39599999785423
"2024-04-05 07:00:00","2024-04-05 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1585750,1585750,0,627957,0.39599999785423
"2024-04-05 08:00:00","2024-04-05 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1536500,1536500,0,608454,0.39599999785423
"2024-04-05 09:00:00","2024-04-05 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1301500,1301500,0,515394,0.39599999785423
"2024-04-05 10:00:00","2024-04-05 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1125500,1125500,0,445698,0.39599999785423
"2024-04-05 11:00:00","2024-04-05 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1262000,1262000,0,499752,0.39599999785423
"2024-04-05 12:00:00","2024-04-05 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1133000,1133000,0,448668,0.39599999785423
"2024-04-05 13:00:00","2024-04-05 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1137500,1137500,0,450450,0.39599999785423
"2024-04-05 14:00:00","2024-04-05 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1118000,1118000,0,442728,0.39599999785423
"2024-04-05 15:00:00","2024-04-05 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1178250,1178250,0,466587,0.39599999785423
"2024-04-05 16:00:00","2024-04-05 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1254500,1254500,0,496782,0.39599999785423
"2024-04-05 17:00:00","2024-04-05 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1292250,1292250,0,511731,0.39599999785423
"2024-04-05 18:00:00","2024-04-05 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1554500,1554500,0,615582,0.39599999785423
"2024-04-05 19:00:00","2024-04-05 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1472500,1472500,0,583110,0.39599999785423
"2024-04-05 20:00:00","2024-04-05 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1371500,1371500,0,543114,0.39599999785423
"2024-04-05 21:00:00","2024-04-05 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1686250,1686250,0,667755,0.39599999785423
"2024-04-05 22:00:00","2024-04-05 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1535250,1535250,0,607959,0.39599999785423
"2024-04-05 23:00:00","2024-04-06 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1292500,1292500,0,511830,0.39599999785423
"2024-04-06 00:00:00","2024-04-06 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1447500,1447500,0,573210,0.39599999785423
"2024-04-06 01:00:00","2024-04-06 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1815750,1815750,0,719037,0.39599999785423
"2024-04-06 02:00:00","2024-04-06 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1590500,1590500,0,629838,0.39599999785423
"2024-04-06 03:00:00","2024-04-06 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1370000,1370000,0,542520,0.39599999785423
"2024-04-06 04:00:00","2024-04-06 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1229000,1229000,0,486684,0.39599999785423
"2024-04-06 05:00:00","2024-04-06 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1242250,1242250,0,491931,0.39599999785423
"2024-04-06 06:00:00","2024-04-06 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1231000,1231000,0,487476,0.39599999785423
"2024-04-06 07:00:00","2024-04-06 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1144500,1144500,0,453222,0.39599999785423
"2024-04-06 08:00:00","2024-04-06 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1195250,1195250,0,473319,0.39599999785423
"2024-04-06 09:00:00","2024-04-06 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1372250,1372250,0,543411,0.39599999785423
"2024-04-06 10:00:00","2024-04-06 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1190750,1190750,0,471537,0.39599999785423
"2024-04-06 11:00:00","2024-04-06 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1155750,1155750,0,457677,0.39599999785423
"2024-04-06 12:00:00","2024-04-06 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1164000,1164000,0,460944,0.39599999785423
"2024-04-06 13:00:00","2024-04-06 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1095750,1095750,0,433917,0.39599999785423
"2024-04-06 14:00:00","2024-04-06 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1110500,1110500,0,439758,0.39599999785423
"2024-04-06 15:00:00","2024-04-06 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1137750,1137750,0,450549,0.39599999785423
"2024-04-06 16:00:00","2024-04-06 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1222500,1222500,0,484110,0.39599999785423
"2024-04-06 17:00:00","2024-04-06 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1287250,1287250,0,509751,0.39599999785423
"2024-04-06 18:00:00","2024-04-06 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1333000,1333000,0,527868,0.39599999785423
"2024-04-06 19:00:00","2024-04-06 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1277500,1277500,0,505890,0.39599999785423
"2024-04-06 20:00:00","2024-04-06 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1266500,1266500,0,501534,0.39599999785423
"2024-04-06 21:00:00","2024-04-06 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1266750,1266750,0,501633,0.39599999785423
"2024-04-06 22:00:00","2024-04-06 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1197000,1197000,0,474012,0.39599999785423
"2024-04-06 23:00:00","2024-04-07 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1202750,1202750,0,476289,0.39599999785423
"2024-04-07 00:00:00","2024-04-07 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1158000,1158000,0,458568,0.39599999785423
"2024-04-07 01:00:00","2024-04-07 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1192000,1192000,0,472032,0.39599999785423
"2024-04-07 02:00:00","2024-04-07 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1127250,1127250,0,446391,0.39599999785423
"2024-04-07 03:00:00","2024-04-07 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1112750,1112750,0,440649,0.39599999785423
"2024-04-07 04:00:00","2024-04-07 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1170750,1170750,0,463617,0.39599999785423
"2024-04-07 05:00:00","2024-04-07 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1157000,1157000,0,458172,0.39599999785423
"2024-04-07 06:00:00","2024-04-07 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1132750,1132750,0,448569,0.39599999785423
"2024-04-07 07:00:00","2024-04-07 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1129500,1129500,0,447282,0.39599999785423
"2024-04-07 08:00:00","2024-04-07 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,939750,939750,0,372141,0.39599999785423
"2024-04-07 09:00:00","2024-04-07 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,955750,955750,0,378477,0.39599999785423
"2024-04-07 10:00:00","2024-04-07 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,861500,861500,0,341154,0.39599999785423
"2024-04-07 11:00:00","2024-04-07 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,844250,844250,0,334323,0.39599999785423
"2024-04-07 12:00:00","2024-04-07 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,829000,829000,0,328284,0.39599999785423
"2024-04-07 13:00:00","2024-04-07 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,894000,894000,0,354024,0.39599999785423
"2024-04-07 14:00:00","2024-04-07 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,912000,912000,0,361152,0.39599999785423
"2024-04-07 15:00:00","2024-04-07 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1122000,1122000,0,444312,0.39599999785423
"2024-04-07 16:00:00","2024-04-07 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1605250,1605250,0,635679,0.39599999785423
"2024-04-07 17:00:00","2024-04-07 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2644000,2644000,0,1047024,0.39599999785423
"2024-04-07 18:00:00","2024-04-07 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3189750,3189750,0,1263141,0.39599999785423
"2024-04-07 19:00:00","2024-04-07 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3271000,3271000,0,1295316,0.39599999785423
"2024-04-07 20:00:00","2024-04-07 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3132250,3132250,0,1240371,0.39599999785423
"2024-04-07 21:00:00","2024-04-07 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3086500,3086500,0,1222254,0.39599999785423
"2024-04-07 22:00:00","2024-04-07 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3252750,3252750,0,1288089,0.39599999785423
"2024-04-07 23:00:00","2024-04-08 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3321500,3321500,0,1315314,0.39599999785423
"2024-04-08 00:00:00","2024-04-08 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3404250,3404250,0,1348083,0.39599999785423
"2024-04-08 01:00:00","2024-04-08 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2955750,2955750,0,1170477,0.39599999785423
"2024-04-08 02:00:00","2024-04-08 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3091500,3091500,0,1224234,0.39599999785423
"2024-04-08 03:00:00","2024-04-08 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4158750,4158750,0,1646865,0.39599999785423
"2024-04-08 04:00:00","2024-04-08 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5227500,5227500,0,2070090,0.39599999785423
"2024-04-08 05:00:00","2024-04-08 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5769500,5769500,0,2284722,0.39599999785423
"2024-04-08 06:00:00","2024-04-08 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5791000,5791000,0,2293236,0.39599999785423
"2024-04-08 07:00:00","2024-04-08 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5317500,5317500,0,2105730,0.39599999785423
"2024-04-08 08:00:00","2024-04-08 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3875000,3875000,0,1534500,0.39599999785423
"2024-04-08 09:00:00","2024-04-08 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2957000,2957000,0,1170972,0.39599999785423
"2024-04-08 10:00:00","2024-04-08 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3012250,3012250,0,1192851,0.39599999785423
"2024-04-08 11:00:00","2024-04-08 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3353000,3353000,0,1327788,0.39599999785423
"2024-04-08 12:00:00","2024-04-08 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3304000,3304000,0,1308384,0.39599999785423
"2024-04-08 13:00:00","2024-04-08 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3331000,3331000,0,1319076,0.39599999785423
"2024-04-08 14:00:00","2024-04-08 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3373500,3373500,0,1335906,0.39599999785423
"2024-04-08 15:00:00","2024-04-08 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4335750,4335750,0,1716957,0.39599999785423
"2024-04-08 16:00:00","2024-04-08 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5171000,5171000,0,2047716,0.39599999785423
"2024-04-08 17:00:00","2024-04-08 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5527750,5527750,0,2188989,0.39599999785423
"2024-04-08 18:00:00","2024-04-08 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5437500,5437500,0,2153250,0.39599999785423
"2024-04-08 19:00:00","2024-04-08 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5151000,5151000,0,2039796,0.39599999785423
"2024-04-08 20:00:00","2024-04-08 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4443750,4443750,0,1759725,0.39599999785423
"2024-04-08 21:00:00","2024-04-08 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3365000,3365000,0,1332540,0.39599999785423
"2024-04-08 22:00:00","2024-04-08 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1882250,1882250,0,745371,0.39599999785423
"2024-04-08 23:00:00","2024-04-09 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1523250,1523250,0,603207,0.39599999785423
"2024-04-09 00:00:00","2024-04-09 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1548750,1548750,0,613305,0.39599999785423
"2024-04-09 01:00:00","2024-04-09 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1415500,1415500,0,560538,0.39599999785423
"2024-04-09 02:00:00","2024-04-09 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1408500,1408500,0,557766,0.39599999785423
"2024-04-09 03:00:00","2024-04-09 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1435250,1435250,0,568359,0.39599999785423
"2024-04-09 04:00:00","2024-04-09 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1515500,1515500,0,600138,0.39599999785423
"2024-04-09 05:00:00","2024-04-09 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1464750,1464750,0,580041,0.39599999785423
"2024-04-09 06:00:00","2024-04-09 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1241000,1241000,0,491436,0.39599999785423
"2024-04-09 07:00:00","2024-04-09 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1154250,1154250,0,457083,0.39599999785423
"2024-04-09 08:00:00","2024-04-09 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,773250,773250,0,306207,0.39599999785423
"2024-04-09 09:00:00","2024-04-09 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,757500,757500,0,299970,0.39599999785423
"2024-04-09 10:00:00","2024-04-09 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,738250,738250,0,292347,0.39599999785423
"2024-04-09 11:00:00","2024-04-09 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,923250,923250,0,365607,0.39599999785423
"2024-04-09 12:00:00","2024-04-09 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,852500,852500,0,337590,0.39599999785423
"2024-04-09 13:00:00","2024-04-09 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,826750,826750,0,327393,0.39599999785423
"2024-04-09 14:00:00","2024-04-09 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,935250,935250,0,370359,0.39599999785423
"2024-04-09 15:00:00","2024-04-09 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,973500,973500,0,385506,0.39599999785423
"2024-04-09 16:00:00","2024-04-09 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,940000,940000,0,372240,0.39599999785423
"2024-04-09 17:00:00","2024-04-09 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,956500,956500,0,378774,0.39599999785423
"2024-04-09 18:00:00","2024-04-09 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1055750,1055750,0,418077,0.39599999785423
"2024-04-09 19:00:00","2024-04-09 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1107500,1107500,0,438570,0.39599999785423
"2024-04-09 20:00:00","2024-04-09 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1007750,1007750,0,399069,0.39599999785423
"2024-04-09 21:00:00","2024-04-09 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1109000,1109000,0,439164,0.39599999785423
"2024-04-09 22:00:00","2024-04-09 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1238750,1238750,0,490545,0.39599999785423
"2024-04-09 23:00:00","2024-04-10 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,991750,991750,0,392733,0.39599999785423
"2024-04-10 00:00:00","2024-04-10 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1021250,1021250,0,404415,0.39599999785423
"2024-04-10 01:00:00","2024-04-10 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1015750,1015750,0,402237,0.39599999785423
"2024-04-10 02:00:00","2024-04-10 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,991500,991500,0,392634,0.39599999785423
"2024-04-10 03:00:00","2024-04-10 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1187500,1187500,0,470250,0.39599999785423
"2024-04-10 04:00:00","2024-04-10 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2492500,2492500,0,987030,0.39599999785423
"2024-04-10 05:00:00","2024-04-10 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4228500,4228500,0,1674486,0.39599999785423
"2024-04-10 06:00:00","2024-04-10 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4467250,4467250,0,1769031,0.39599999785423
"2024-04-10 07:00:00","2024-04-10 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3727250,3727250,0,1475991,0.39599999785423
"2024-04-10 08:00:00","2024-04-10 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1579000,1579000,0,625284,0.39599999785423
"2024-04-10 09:00:00","2024-04-10 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,964500,964500,0,381942,0.39599999785423
"2024-04-10 10:00:00","2024-04-10 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,884500,884500,0,350262,0.39599999785423
"2024-04-10 11:00:00","2024-04-10 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,868500,868500,0,343926,0.39599999785423
"2024-04-10 12:00:00","2024-04-10 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,811000,811000,0,321156,0.39599999785423
"2024-04-10 13:00:00","2024-04-10 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,828000,828000,0,327888,0.39599999785423
"2024-04-10 14:00:00","2024-04-10 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,970000,970000,0,384120,0.39599999785423
"2024-04-10 15:00:00","2024-04-10 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1827500,1827500,0,723690,0.39599999785423
"2024-04-10 16:00:00","2024-04-10 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3772250,3772250,0,1493811,0.39599999785423
"2024-04-10 17:00:00","2024-04-10 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5021250,5021250,0,1988415,0.39599999785423
"2024-04-10 18:00:00","2024-04-10 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5349000,5349000,0,2118204,0.39599999785423
"2024-04-10 19:00:00","2024-04-10 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4505750,4505750,0,1784277,0.39599999785423
"2024-04-10 20:00:00","2024-04-10 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2588750,2588750,0,1025145,0.39599999785423
"2024-04-10 21:00:00","2024-04-10 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1648750,1648750,0,652905,0.39599999785423
"2024-04-10 22:00:00","2024-04-10 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1282250,1282250,0,507771,0.39599999785423
"2024-04-10 23:00:00","2024-04-11 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1160000,1160000,0,459360,0.39599999785423
"2024-04-11 00:00:00","2024-04-11 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1080500,1080500,0,427878,0.39599999785423
"2024-04-11 01:00:00","2024-04-11 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1010000,1010000,0,399960,0.39599999785423
"2024-04-11 02:00:00","2024-04-11 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,963250,963250,0,381447,0.39599999785423
"2024-04-11 03:00:00","2024-04-11 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,906500,906500,0,358974,0.39599999785423
"2024-04-11 04:00:00","2024-04-11 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1226750,1226750,0,485793,0.39599999785423
"2024-04-11 05:00:00","2024-04-11 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1283000,1283000,0,508068,0.39599999785423
"2024-04-11 06:00:00","2024-04-11 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1350000,1350000,0,534600,0.39599999785423
"2024-04-11 07:00:00","2024-04-11 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1438500,1438500,0,569646,0.39599999785423
