validto (UTC),capacity (kW) aardgas,percentage aardgas,capacity (kW) afval,percentage afval,capacity (kW) biomassa,percentage biomassa,capacity (kW) electriciteitsmix,percentage electriciteitsmix,capacity (kW) kernenergie,percentage kernenergie,capacity (kW) overig,percentage overig,capacity (kW) steenkool,percentage steenkool,capacity (kW) wind,percentage wind,capacity (kW) wkk,percentage wkk,capacity (kW) zeewind,percentage zeewind,capacity (kW) zon,percentage zon
2024-05-14 22:00:00,3006000,0,304126,0.38990399241447,209995,0.20999474823475,6409969,0.19376149773598,0,0.0,221000,1,317255,0.63451099395752,781405,0.12354724854231,1276939,0,293249,0.1335102468729,0,0.0
2024-05-14 23:00:00,2891250,0,297626,0.38157048821449,142386,0.14238624274731,5793327,0.17511950433254,0,0.0,221000,1,215114,0.43022799491882,499021,0.078899428248405,1223181,0,303749,0.13829074800014,0,0.0
2024-05-15 00:00:00,2979750,0,295000,0.37820500135422,138205,0.13820399343967,5684071,0.17181475460529,0,0.0,221000,1,208795,0.4175917506218,308243,0.048735499382019,1194327,0,338751,0.15422649681568,0,0.0
2024-05-15 01:00:00,3123000,0,295126,0.3783652484417,122870,0.12287025153637,5763146,0.17420275509357,0,0.0,221000,1,185630,0.37125951051712,253426,0.040068298578262,1199344,0,362750,0.16515299677849,0,0.0
2024-05-15 02:00:00,3022250,0,288500,0.36987200379372,160408,0.16040824353695,5728668,0.17315849661827,0,0.0,221000,1,242342,0.48468324542046,281268,0.044469974935055,1206150,0,306750,0.13965700566769,0,0.0
2024-05-15 03:00:00,2813750,0,296250,0.37980750203133,199440,0.19944000244141,5615008,0.16972050070763,0,0.0,221000,1,301310,0.6026200056076,293314,0.046374201774597,1198693,0,291251,0.13260099291801,0,0.0
2024-05-15 04:00:00,2533250,0,306500,0.39294898509979,198942,0.19894224405289,5400765,0.16324299573898,0,0.0,221000,1,300558,0.60111576318741,373774,0.059094898402691,1193215,0,269250,0.12258400022984,4276,0.0001981747482204
2024-05-15 05:00:00,2530500,0,307126,0.39375001192093,175543,0.17554324865341,5944072,0.17966274917126,0,0.0,221000,1,265207,0.5304137468338,441258,0.069763876497746,1256290,0,270000,0.12292575091124,477148,0.022113492712379
2024-05-15 06:00:00,2549500,0,302876,0.38830149173737,163397,0.16339525580406,8231530,0.2487989962101,0,0.0,221000,1,246853,0.49370899796486,768324,0.12147285044193,1329049,0,287500,0.13089300692081,2363031,0.10951340198517
2024-05-15 07:00:00,2109000,0,301750,0.38685876131058,122671,0.12267124652863,10680287,0.32280901074409,0,0.0,221000,1,185329,0.37065801024437,1187315,0.1877149939537,1268364,0,285498,0.12998175621033,4999360,0.23168875277042
2024-05-15 08:00:00,1481750,0,306750,0.39326950907707,102756,0.10275699943304,13274288,0.40120700001717,0,0.0,221000,1,155244,0.31048598885536,1503721,0.23773699998856,1129293,0,314250,0.14307175576687,8059524,0.3735017478466
2024-05-15 09:00:00,1448750,0,310376,0.39791649580002,90511,0.090509727597237,14642950,0.44256874918938,0,0.0,221000,1,136739,0.27348074316978,1646135,0.26025098562241,1162874,0,169250,0.077056147158146,9457315,0.43827149271965
2024-05-15 10:00:00,1456250,0,299250,0.38365375995636,88020,0.088020503520966,16501693,0.49874123930931,0,0.0,221000,1,132980,0.265958994627,1690284,0.26722899079323,1128239,0,91000,0.041430499404669,11394670,0.52804398536682
2024-05-15 11:00:00,1537750,0,286500,0.36730799078941,88419,0.088418796658516,16908357,0.5110257267952,0,0.0,221000,1,133581,0.2671622633934,1762968,0.27871850132942,1200167,0,132001,0.060097426176071,11545971,0.53504627943039
2024-05-15 12:00:00,1453000,0,279500,0.35833325982094,88517,0.08851832151413,16884459,0.51029676198959,0,0.0,221000,1,133733,0.2674635052681,1515277,0.23955774307251,1125335,0,124250,0.056568551808596,11943847,0.55347448587418
2024-05-15 13:00:00,1501750,0,276126,0.35400649905205,90509,0.090509749948978,15290599,0.4621202647686,0,0.0,221000,1,136741,0.27348050475121,1202471,0.19010350108147,1173814,0,124750,0.056796200573444,10563438,0.4894984960556
2024-05-15 14:00:00,1858000,0,278500,0.35705125331879,91307,0.091306321322918,14270863,0.43129599094391,0,0.0,221000,1,137943,0.27588748931885,1263601,0.19976675510406,1203652,0,132250,0.060210801661015,9084610,0.42096400260925
2024-05-15 15:00:00,2023250,0,270250,0.34647449851036,108931,0.10893025249243,11754702,0.35524773597717,0,0.0,221000,1,164569,0.3291395008564,1154830,0.18256950378418,1273205,0,142251,0.064764052629471,6396416,0.2963932454586
2024-05-15 16:00:00,2606000,0,275376,0.35304498672485,124961,0.12496124953032,9766740,0.29516425728798,0,0.0,221000,1,188789,0.37757724523544,958786,0.15157550573349,1440357,0,156000,0.07102370262146,3795471,0.17586925625801
2024-05-15 17:00:00,3001750,0,288250,0.36955150961876,209297,0.20929774641991,9534028,0.28812798857689,0,0.0,221000,1,316203,0.63240474462509,885957,0.14006075263023,1494726,0,521750,0.23754225671291,2595095,0.12024570256472
2024-05-15 18:00:00,3372250,0,291626,0.37387800216675,293236,0.29323574900627,9166599,0.27702051401138,0,0.0,221000,1,443014,0.88602876663208,863393,0.13649299740791,1529830,0,570250,0.25962325930595,1582000,0.07330197840929
2024-05-15 19:00:00,3558000,0,292500,0.375,306479,0.30647850036621,8258107,0.24956199526787,0,0.0,221000,1,463021,0.92604297399521,681500,0.10773682594299,1540401,0,600000,0.27316799759865,595206,0.027578400447965
2024-05-15 20:00:00,3494750,0,295750,0.37916651368141,310861,0.31085973978043,7453767,0.22525174915791,0,0.0,221000,1,469639,0.93928050994873,412025,0.065135776996613,1560130,0,624000,0.2840947508812,65612,0.0030400399118662
2024-05-15 21:00:00,3580750,0,299626,0.3841345012188,310959,0.31095924973488,7224817,0.21833024919033,0,0.0,221000,1,469791,0.93958151340485,260791,0.041227400302887,1483150,0,598750,0.27259874343872,0,0.0
2024-05-15 22:00:00,3341500,0,305126,0.39118599891663,308171,0.30817151069641,6921667,0.20916675031185,0,0.0,221000,1,465579,0.9311575293541,285755,0.045173525810242,1402786,0,591750,0.26941201090813,0,0.0
2024-05-15 23:00:00,2901000,0,310000,0.39743599295616,233792,0.23379200696945,6100820,0.18435925245285,0,0.0,221000,1,353208,0.70641624927521,237653,0.037569098174572,1248417,0,595750,0.27123326063156,0,0.0
2024-05-16 00:00:00,2709500,0,310500,0.3980770111084,226921,0.22692149877548,5834857,0.17631974816322,0,0.0,221000,1,342829,0.68565702438354,249874,0.039500776678324,1184733,0,589500,0.26838749647141,0,0.0
2024-05-16 01:00:00,2565250,0,300000,0.38461524248123,183210,0.18321000039577,5510799,0.16652524471283,0,0.0,221000,1,276790,0.55357974767685,223845,0.035385824739933,1148954,0,591750,0.26941201090813,0,0.0
2024-05-16 02:00:00,2395250,0,297250,0.38108950853348,131134,0.13113474845886,5225509,0.15790249407291,0,0.0,221000,1,198116,0.39623075723648,267463,0.042280748486519,1131046,0,584250,0.26599726080894,0,0.0
2024-05-16 03:00:00,2301250,0,298000,0.38205099105835,113112,0.11311224848032,5116583,0.15460899472237,0,0.0,221000,1,170888,0.34177550673485,204832,0.032379824668169,1146250,0,661251,0.30105423927307,0,0.0
2024-05-16 04:00:00,2553750,0,291500,0.37371799349785,95986,0.095986247062683,5468187,0.16523149609566,0,0.0,221000,1,145014,0.29002800583839,238205,0.037655126303434,1214743,0,701499,0.31937876343727,6490,0.0003006600018125
2024-05-16 05:00:00,2770250,0,289000,0.37051299214363,90312,0.090310603380203,6243282,0.18864999711514,0,0.0,221000,1,136438,0.27287900447845,385704,0.060971174389124,1337330,0,696250,0.31698873639107,316998,0.014685272239149
2024-05-16 06:00:00,2786500,0,287126,0.36810898780823,88718,0.088717497885227,7832391,0.23666425049305,0,0.0,221000,1,134032,0.26806500554085,851937,0.13467141985893,1430027,0,772500,0.3517040014267,1260551,0.058395449072123
2024-05-16 07:00:00,2651000,0,284000,0.3641029894352,89216,0.089215323328972,9755795,0.29477825760841,0,0.0,221000,1,134784,0.26956948637962,1381314,0.21835200488567,1496500,0,781500,0.35580149292946,2716481,0.12583979964256
2024-05-16 08:00:00,1887000,0,285126,0.36554500460625,89713,0.089713223278522,10834300,0.32736223936081,0,0.0,221000,1,135537,0.27107349038124,1621764,0.25635975599289,1364863,0,579749,0.26394826173782,4649548,0.21538449823856
2024-05-16 09:00:00,1442000,0,288876,0.37035250663757,89515,0.089514024555683,11480668,0.34688824415207,0,0.0,221000,1,135235,0.27047175168991,1964219,0.31049126386642,1196694,0,415998,0.1893957555294,5727131,0.26529800891876
2024-05-16 10:00:00,1372750,0,292376,0.37483975291252,89414,0.089414499700069,14086760,0.42562574148178,0,0.0,221000,1,135086,0.27017098665237,2368151,0.37433975934982,1138805,0,228000,0.10380390286446,8241178,0.38174974918365
2024-05-16 11:00:00,1403500,0,277626,0.35592949390411,82046,0.082046248018742,17863819,0.53974151611328,0,0.0,221000,1,123954,0.24790774285793,2846070,0.4498827457428,1134796,0,109000,0.049625549465418,11665827,0.54037773609161
2024-05-16 12:00:00,1563250,0,247876,0.31778851151466,0,0.0,18649621,0.56347697973251,0,0.0,221000,1,0,0.0,2885017,0.45603600144386,1127282,0,171000,0.077852874994278,12434196,0.57595974206924
2024-05-16 13:00:00,1540250,0,243626,0.31233975291252,0,0.0,18732486,0.56597375869751,0,0.0,221000,1,0,0.0,2576715,0.40729999542236,1104191,0,106000,0.048259701579809,12940704,0.59941148757935
2024-05-16 14:00:00,1461250,0,264126,0.33862200379372,87324,0.087323449552059,16971989,0.51277649402618,0,0.0,221000,1,131926,0.26385301351547,2858327,0.45181149244308,1113580,0,131001,0.059642173349857,10703455,0.49577376246452
2024-05-16 15:00:00,1891500,0,297750,0.38173073530197,111221,0.11122050136328,13609915,0.41119274497032,0,0.0,221000,1,168029,0.33605924248695,1949351,0.30812901258469,1270397,0,549750,0.25029024481773,7150917,0.33121800422668
2024-05-16 16:00:00,3029750,0,314250,0.40288451313972,166483,0.16648225486279,12989666,0.39244875311852,0,0.0,221000,1,251517,0.50303548574448,1311839,0.20735774934292,1575238,0,238749,0.1086975261569,5880840,0.27238550782204
2024-05-16 17:00:00,3802750,0,321500,0.41217949986458,275413,0.27541249990463,11615799,0.35093626379967,0,0.0,221000,1,416087,0.8321750164032,1035766,0.16371874511242,1714048,0,284000,0.12929952144623,3545235,0.16420349478722
2024-05-16 18:00:00,3559000,0,318626,0.40849348902702,235287,0.23528525233269,9613625,0.29044324159622,0,0.0,221000,1,355463,0.71092873811722,742444,0.11735405027866,1663151,0,292000,0.13294200599194,2226654,0.10312947630882
2024-05-16 19:00:00,4233000,0,325126,0.41682699322701,303791,0.30379024147987,8656693,0.26152923703194,0,0.0,221000,1,458959,0.91791951656342,499927,0.079020127654076,1720703,0,187500,0.085364997386932,706687,0.03273032605648
2024-05-16 20:00:00,4167750,0,335126,0.42964750528336,305981,0.30598074197769,7553423,0.22819525003433,0,0.0,221000,1,462269,0.92453849315643,200516,0.031694073230028,1688825,0,118998,0.054177425801754,52958,0.0024527250789106
2024-05-16 21:00:00,4035250,0,331250,0.42467948794365,305981,0.30598050355911,7017066,0.21198900043964,0,0.0,221000,1,462269,0.92453873157501,32835,0.0051899473182857,1624481,0,4000,0.0018211209680885,0,0.0
2024-05-16 22:00:00,3472750,0,334126,0.4283654987812,209099,0.20909850299358,6053138,0.18286575376987,0,0.0,221000,1,315901,0.63180297613144,29649,0.0046863299794495,1470363,0,250,0.0001138200241257,0,0.0
2024-05-16 23:00:00,3499000,0,338750,0.4342944920063,171858,0.17185924947262,5992747,0.18103924393654,0,0.0,221000,1,259642,0.51928198337555,37400,0.0059114149771631,1462097,0,3000,0.0013658399693668,0,0.0
2024-05-17 00:00:00,3525250,0,333126,0.42708325386047,134022,0.13402199745178,5929553,0.17912775278091,0,0.0,221000,1,202478,0.40495574474335,8265,0.0013063525548205,1454662,0,50750,0.023105449974537,0,0.0
2024-05-17 01:00:00,3515000,0,329250,0.42211550474167,111320,0.11131999641657,5948341,0.17969350516796,0,0.0,221000,1,168180,0.33636024594307,7682,0.0012141950428486,1431159,0,164750,0.075007401406765,0,0.0
2024-05-17 02:00:00,3278500,0,327626,0.42003199458122,99671,0.099670201539993,5724295,0.17292299866676,0,0.0,221000,1,150579,0.30115973949432,36807,0.0058175697922707,1383612,0,226500,0.1031209975481,0,0.0
2024-05-17 03:00:00,3274250,0,330000,0.42307698726654,91804,0.091804176568985,5724559,0.17292849719524,0,0.0,221000,1,138696,0.27739176154137,72511,0.011460750363767,1381048,0,215250,0.097999103367329,0,0.0
2024-05-17 04:00:00,3263750,0,332000,0.42564100027084,89713,0.089713178575039,5811604,0.17555600404739,0,0.0,221000,1,135537,0.27107375860214,115092,0.018190750852227,1395974,0,254250,0.11575499922037,4288,0.0001985669950954
2024-05-17 05:00:00,3303750,0,328126,0.42067301273346,89215,0.089215353131294,6272508,0.18947674334049,0,0.0,221000,1,134785,0.26956924796104,159783,0.025254199281335,1519942,0,245500,0.111771248281,270407,0.012521725147963
2024-05-17 06:00:00,3566750,0,329250,0.42211550474167,88021,0.088020503520966,7574720,0.22881025075912,0,0.0,221000,1,132979,0.265958994627,203020,0.032087698578835,1627462,0,267250,0.12167374789715,1138988,0.052742250263691
2024-05-17 07:00:00,3447250,0,321626,0.41233974695206,88618,0.088617898523808,9091957,0.2746385037899,0,0.0,221000,1,133882,0.26776424050331,262466,0.041483025997877,1669724,0,242502,0.11040632426739,2704889,0.1252513229847
2024-05-17 08:00:00,2739750,0,314376,0.40304499864578,88916,0.088916651904583,11001352,0.33231073617935,0,0.0,221000,1,134334,0.26866674423218,408020,0.064487546682358,1580493,0,221000,0.1006168499589,5293463,0.24511225521564
2024-05-17 09:00:00,1798500,0,321500,0.41217949986458,89215,0.089215353131294,12829703,0.38753348588943,0,0.0,221000,1,134785,0.26956924796104,788307,0.12459100037813,1289925,0,285000,0.1297547519207,7901471,0.36586898565292
2024-05-17 10:00:00,1578250,0,328126,0.42067325115204,87721,0.087721772491932,15549272,0.46967500448227,0,0.0,221000,1,132529,0.26505649089813,1032422,0.16317224502563,1206345,0,370499,0.16868075728416,10592380,0.49046024680138
2024-05-17 11:00:00,1533750,0,335000,0.42948698997498,89813,0.089812777936459,16245050,0.4906852543354,0,0.0,221000,1,135687,0.27137449383736,1154396,0.18244899809361,1169051,0,533751,0.2430062443018,11072602,0.51268750429153
2024-05-17 12:00:00,1612500,0,334626,0.42900648713112,87224,0.087223924696445,16238905,0.49049350619316,0,0.0,221000,1,131776,0.26355224847794,1315865,0.20796674489975,1175840,0,612250,0.27874526381493,10747824,0.4976409971714
2024-05-17 13:00:00,1998000,0,328000,0.42051300406456,92801,0.092799872159958,16090177,0.48599526286125,0,0.0,221000,1,140199,0.28040000796318,1405588,0.22214575111866,1348575,0,598749,0.27259874343872,9957265,0.46102899312973
2024-05-17 14:00:00,2181000,0,324750,0.41634625196457,120083,0.12008199840784,13438169,0.40588799118996,0,0.0,221000,1,181417,0.36283549666405,1268699,0.20051024854183,1400845,0,624501,0.28432273864746,7115874,0.32946476340294
2024-05-17 15:00:00,2718750,0,338626,0.43413451313972,121974,0.12197425216436,12303539,0.37161275744438,0,0.0,221000,1,184276,0.36855176091194,1293469,0.20442375540733,1396614,0,837000,0.38106951117516,5191830,0.24037775397301
2024-05-17 16:00:00,3352500,0,343000,0.4397439956665,170166,0.17016650736332,12884921,0.38916775584221,0,0.0,221000,1,257084,0.51416772603989,1337937,0.21144999563694,1532797,0,1210500,0.55111652612686,4459937,0.20648799836636
2024-05-17 17:00:00,3737750,0,343376,0.44022449851036,215769,0.21576975286007,11253325,0.33988374471664,0,0.0,221000,1,325981,0.65196049213409,1233331,0.19491650164127,1621805,0,1371250,0.62430274486542,2183063,0.10107050091028
2024-05-17 18:00:00,4086250,0,345126,0.44246798753738,214873,0.21487349271774,10442552,0.31539225578308,0,0.0,221000,1,324627,0.64925277233124,1096379,0.17327150702477,1668474,0,1361001,0.61963647603989,1124822,0.052075676620007
2024-05-17 19:00:00,3952000,0,344376,0.44150650501251,270932,0.27093175053596,9468507,0.28596976399422,0,0.0,221000,1,409318,0.81863647699356,843217,0.13326075673103,1667761,0,1193500,0.54337698221207,566403,0.026222199201584
2024-05-17 20:00:00,4083250,0,341126,0.43733975291252,249325,0.2493247538805,8945525,0.27017125487328,0,0.0,221000,1,376675,0.75335001945496,631865,0.099858552217484,1601391,0,1344999,0.61235123872757,95894,0.004439452663064
2024-05-17 21:00:00,4486750,0,344126,0.44118601083755,168972,0.16897125542164,8918816,0.26936149597168,0,0.0,221000,1,255278,0.51055723428726,562958,0.088968053460121,1590732,0,1289000,0.58685600757599,0,0.0
2024-05-17 22:00:00,3629500,0,345626,0.44310900568962,176440,0.176439255476,7780845,0.23499000072479,0,0.0,221000,1,266560,0.5331215262413,515727,0.08150327205658,1447993,0,1177999,0.53631949424744,0,0.0
2024-05-17 23:00:00,3276000,0,344250,0.44134649634361,218060,0.21805974841118,7166138,0.21642249822617,0,0.0,221000,1,329440,0.65888047218323,412014,0.065112501382828,1386124,0,979250,0.44583323597908,0,0.0
2024-05-18 00:00:00,2796750,0,343376,0.44022449851036,192968,0.19296799600124,6427217,0.19410400092602,0,0.0,221000,1,291532,0.58306401968002,381468,0.060284823179245,1310624,0,889499,0.40497124195099,0,0.0
2024-05-18 01:00:00,2876250,0,343250,0.44006448984146,131832,0.13183149695396,6156065,0.18591274321079,0,0.0,221000,1,199168,0.39833700656891,269157,0.042535599321127,1309158,0,806250,0.36706975102425,0,0.0
2024-05-18 02:00:00,2840750,0,343500,0.44038501381874,113312,0.11331149935722,6036540,0.18230099976063,0,0.0,221000,1,171188,0.34237724542618,208818,0.032999850809574,1295222,0,842750,0.38368725776672,0,0.0
2024-05-18 03:00:00,2869750,0,344876,0.44214749336243,112614,0.11261449754238,5979512,0.18057624995708,0,0.0,221000,1,170136,0.34027099609375,128079,0.020240399986506,1316307,0,816750,0.37185001373291,0,0.0
2024-05-18 04:00:00,2853750,0,343750,0.4407055079937,115503,0.11550225317478,5904853,0.17831975221634,0,0.0,221000,1,174497,0.34899625182152,104324,0.016486274078488,1343772,0,744749,0.33906924724579,3508,0.0001623802527319
2024-05-18 05:00:00,2831500,0,343126,0.4399040043354,118788,0.11878775060177,6068079,0.18324674665928,0,0.0,221000,1,179462,0.35892450809479,150828,0.023835124447942,1333270,0,571749,0.26030600070953,318356,0.014736037701368
2024-05-18 06:00:00,2741750,0,341126,0.43733975291252,114208,0.11420775204897,7032590,0.21237049996853,0,0.0,221000,1,172542,0.34508499503136,121325,0.019172700121999,1348458,0,493250,0.22456699609756,1478931,0.068455524742603
2024-05-18 07:00:00,2701250,0,340750,0.43685901165009,108333,0.10833299905062,8681260,0.26215401291847,0,0.0,221000,1,163667,0.32733425498009,150474,0.02377887442708,1408530,0,208000,0.094698071479797,3379256,0.15641374886036
2024-05-18 08:00:00,2526000,0,334000,0.42820501327515,95687,0.095687448978424,11127967,0.33603474497795,0,0.0,221000,1,144563,0.28912499547005,187855,0.029685875400901,1372843,0,134000,0.061007525771856,6112019,0.28289875388145
2024-05-18 09:00:00,2149250,0,330126,0.42323699593544,91905,0.09190372377634,14204711,0.42893901467323,0,0.0,221000,1,138845,0.27769273519516,166470,0.026306325569749,1286007,0,82499,0.037560150027275,9738609,0.45074999332428
2024-05-18 10:00:00,1921500,0,326750,0.41891023516655,88220,0.088219627737999,17660962,0.53330075740814,0,0.0,221000,1,133280,0.26656076312065,194731,0.030772050842643,1211200,0,143750,0.065446525812149,13420531,0.62115627527237
2024-05-18 11:00:00,1951500,0,319500,0.40961501002312,88020,0.088020503520966,20221489,0.61061227321625,0,0.0,221000,1,132980,0.265958994627,191636,0.03028279915452,1135131,0,289251,0.13169027864933,15892471,0.7355552315712
2024-05-18 12:00:00,1951000,0,321626,0.41233974695206,89813,0.089812748134136,21396722,0.64609199762344,0,0.0,221000,1,135687,0.27137449383736,208759,0.032988373190165,1114453,0,489500,0.22285950183868,16864884,0.78054875135422
2024-05-18 13:00:00,2068000,0,325876,0.4177882373333,88817,0.088817052543163,20776744,0.62736350297928,0,0.0,221000,1,134183,0.26836574077606,300708,0.047517951577902,1124862,0,477000,0.21716849505901,16036298,0.74218726158142
2024-05-18 14:00:00,2253000,0,332126,0.42580124735832,89215,0.089215353131294,18630365,0.56254547834396,0,0.0,221000,1,134785,0.26956924796104,530455,0.083822175860405,1197639,0,500999,0.22809475660324,13371146,0.61882877349854
2024-05-18 15:00:00,2069750,0,331626,0.42516025900841,99273,0.099272072315216,15707066,0.47427049279213,0,0.0,221000,1,149977,0.29995626211166,1009517,0.15952225029469,1171638,0,426500,0.19417700171471,10227785,0.4733430147171
2024-05-18 16:00:00,2493750,0,331126,0.42451924085617,118688,0.1186882480979,13985296,0.42227649688721,0,0.0,221000,1,179312,0.35862350463867,1384552,0.21878324449062,1289194,0,279750,0.12736475467682,7687924,0.35579198598862
2024-05-18 17:00:00,3455250,0,325626,0.41746801137924,164192,0.16419200599194,13013067,0.39291599392891,0,0.0,221000,1,248058,0.49611601233482,1761928,0.27841350436211,1457949,0,297250,0.13533174991608,5081814,0.23517875373363
2024-05-18 18:00:00,4626500,0,333750,0.42788448929787,170664,0.17066425085068,12750344,0.38497850298882,0,0.0,221000,1,257836,0.5156717300415,1633323,0.25808998942375,1605807,0,390500,0.17778700590134,3510964,0.16247950494289
2024-05-18 19:00:00,5312000,0,340000,0.43589699268341,231701,0.23170100152493,10816909,0.32659724354744,0,0.0,221000,1,350049,0.70009797811508,900158,0.14223775267601,1742136,0,359750,0.16378724575043,1360115,0.062942050397396
2024-05-18 20:00:00,5185750,0,338500,0.43397399783134,304187,0.30418875813484,9130085,0.2756632566452,0,0.0,221000,1,459563,0.91912323236465,420218,0.066400021314621,1688264,0,308499,0.14045350253582,204104,0.0094452071934938
2024-05-18 21:00:00,5263750,0,337126,0.43221148848534,306578,0.30657824873924,8869924,0.26780450344086,0,0.0,221000,1,463172,0.92634373903275,297550,0.047016501426697,1649247,0,331501,0.15092599391937,0,0.0
2024-05-18 22:00:00,4691750,0,338626,0.43413451313972,266052,0.26605325937271,8067729,0.24358150362968,0,0.0,221000,1,401948,0.80389422178268,335906,0.053076926618814,1548947,0,263500,0.11996625363827,0,0.0
2024-05-18 23:00:00,3900250,0,337626,0.43285250663757,192072,0.19207175076008,6897421,0.20824499428272,0,0.0,221000,1,290178,0.58035624027252,356469,0.056325700134039,1401325,0,198501,0.09037347137928,0,0.0
2024-05-19 00:00:00,3732500,0,338126,0.43349349498749,126654,0.12665399909019,6521902,0.19690500199795,0,0.0,221000,1,191346,0.38269224762917,361102,0.057057399302721,1359674,0,191500,0.087186150252819,0,0.0
2024-05-19 01:00:00,3748500,0,335876,0.43060898780823,117294,0.11729425191879,6505525,0.19640800356865,0,0.0,221000,1,177206,0.3544112443924,368773,0.058269124478102,1345376,0,191500,0.087186127901077,0,0.0
2024-05-19 02:00:00,3671000,0,332000,0.42564100027084,116298,0.11629849672318,6395748,0.19309149682522,0,0.0,221000,1,175702,0.35140299797058,304274,0.048077449202538,1317974,0,257500,0.11723477393389,0,0.0
2024-05-19 03:00:00,3621000,0,338500,0.43397399783134,122174,0.12217324972153,6290647,0.18991599977016,0,0.0,221000,1,184576,0.36915373802185,241155,0.038103949278593,1241242,0,321000,0.14614525437355,0,0.0
2024-05-19 04:00:00,3048000,0,341750,0.43814125657082,118588,0.11858875304461,5594924,0.16890974342823,0,0.0,221000,1,179162,0.35832273960114,207378,0.032766748219728,1175389,0,297499,0.13544525206089,6158,0.0002849277516361
2024-05-19 05:00:00,2925500,0,341876,0.43830150365829,113113,0.11311250180006,5838891,0.17627300322056,0,0.0,221000,1,170887,0.34177574515343,181148,0.028622100129724,1240934,0,302500,0.13772225379944,341933,0.015820847824216
2024-05-19 06:00:00,2692250,0,341126,0.43733975291252,111022,0.11102149635553,6857730,0.20702849328518,0,0.0,221000,1,167728,0.33545750379562,196729,0.031083749607205,1262109,0,324749,0.14785175025463,1541017,0.071299977600574
2024-05-19 07:00:00,2822750,0,340376,0.43637824058533,108333,0.10833275318146,9056294,0.27339774370193,0,0.0,221000,1,163667,0.32733425498009,306067,0.048359174281359,1318353,0,297249,0.13533149659634,3478499,0.16094100475311
2024-05-19 08:00:00,2607000,0,336750,0.43173050880432,90710,0.090708896517754,12130773,0.36620751023293,0,0.0,221000,1,137040,0.27408224344254,549230,0.086778849363327,1319090,0,269001,0.12247075140476,6600952,0.30540299415588
2024-05-19 09:00:00,2172750,0,338000,0.43333300948143,88519,0.088518351316452,15139279,0.45702373981476,0,0.0,221000,1,133731,0.2674632370472,684354,0.10812799632549,1231380,0,370000,0.16845375299454,9899545,0.45801025629044
2024-05-19 10:00:00,2023250,0,336500,0.43141001462936,89314,0.089314922690392,19317395,0.58314526081085,0,0.0,221000,1,134936,0.26987025141716,919746,0.14531849324703,1166788,0,619249,0.28193175792694,13806612,0.63876301050186
2024-05-19 11:00:00,1774250,0,335876,0.43060898780823,89015,0.089016176760197,21422025,0.64667099714279,0,0.0,221000,1,134485,0.26896774768829,1214650,0.19191224873066,1130240,0,763000,0.34737899899483,15759509,0.7291014790535
2024-05-19 12:00:00,1908000,0,339000,0.43461498618126,89713,0.089713178575039,20506045,0.61901247501373,0,0.0,221000,1,135537,0.27107349038124,1470383,0.23231574892998,1132173,0,928999,0.42295449972153,14281240,0.6606992483139
2024-05-19 13:00:00,1898750,0,335250,0.42980751395226,86029,0.086029075086117,21937511,0.6622154712677,0,0.0,221000,1,129971,0.25994199514389,2297402,0.3629797399044,1125800,0,1035999,0.47167000174522,14807310,0.68502527475357
2024-05-19 14:00:00,1709250,0,333876,0.42804500460625,88119,0.088120050728321,20964943,0.63284927606583,0,0.0,221000,1,133131,0.26625999808311,3171570,0.50109148025513,1167671,0,1290750,0.5876527428627,12849576,0.59444522857666
2024-05-19 15:00:00,1890750,0,341250,0.4375,89116,0.089115746319294,20229663,0.61064648628235,0,0.0,221000,1,134634,0.26926851272583,3704602,0.58530426025391,1193938,0,1654248,0.75314623117447,11000125,0.50887727737427
2024-05-19 16:00:00,2195750,0,340000,0.43589699268341,97680,0.097678773105145,17293436,0.52200824022293,0,0.0,221000,1,147570,0.29514250159264,3794887,0.59956449270248,1242030,0,1593749,0.72560197114944,7660770,0.35438948869705
2024-05-19 17:00:00,2245000,0,339250,0.43493551015854,116099,0.11609949916601,15829152,0.47780224680901,0,0.0,221000,1,175401,0.35080125927925,3945961,0.62342923879623,1315777,0,1785500,0.81290251016617,5685164,0.26299273967743
2024-05-19 18:00:00,2802250,0,323000,0.41410249471664,130736,0.13073624670506,14506804,0.43788200616837,0,0.0,221000,1,197514,0.39502748847008,3606366,0.56977224349976,1404235,0,2042000,0.9296817779541,3779703,0.17484450340271
2024-05-19 19:00:00,3631000,0,311876,0.39983949065208,199739,0.19973875582218,12804196,0.38648450374603,0,0.0,221000,1,301761,0.60352200269699,2729456,0.43122574687004,1479151,0,2069250,0.94208824634552,1860963,0.086084373295307
2024-05-19 20:00:00,4028750,0,340250,0.43621799349785,258386,0.25838574767113,10896293,0.32889199256897,0,0.0,221000,1,390364,0.78072798252106,1817159,0.28709074854851,1533161,0,1998749,0.90999048948288,308474,0.014269172213972
2024-05-19 21:00:00,3828750,0,349000,0.44743600487709,237974,0.23797400295734,9663594,0.29168075323105,0,0.0,221000,1,359526,0.71905201673508,1140406,0.18016999959946,1494438,0,2032500,0.92535674571991,0,0.0
2024-05-19 22:00:00,3726000,0,349376,0.44791650772095,192868,0.19286850094795,9109905,0.27496525645256,0,0.0,221000,1,291382,0.58276325464249,1045638,0.16519674658775,1407390,0,1876251,0.85421973466873,0,0.0
